1	302545.50740000000	2786369.63330000000	302548.69100000000	2786367.90600000000
5	307847.09200000000	2785988.13800000000	307855.45200000000	2785988.37560000000
6	297040.22900000000	2781677.36700000000	297035.99700000000	2781684.99800000000
7	297035.99700000000	2781684.99800000000	296988.85800000000	2781643.50300000000
8	297358.10400000000	2782098.44900000000	297471.83200000000	2782194.17800000000
9	297471.83200000000	2782194.17800000000	297358.10400000000	2782098.44900000000
10	296000.59000000000	2780235.22200000000	296026.30000000000	2780150.61400000000
11	295999.79570000000	2780236.02610000000	296000.59000000000	2780235.22200000000
12	296006.61500000000	2780248.84540000000	296000.59000000000	2780235.22200000000
13	297712.19470000000	2782442.67770000000	297714.77900000000	2782438.38300000000
14	297714.49000000000	2782437.88300000000	297706.26680000000	2782435.91850000000
15	297711.37200000000	2782432.41200000000	297471.83200000000	2782194.17800000000
16	297038.08550000000	2781693.75830000000	297035.99700000000	2781684.99800000000
17	310080.20900000000	2781040.27300000000	310126.67390000000	2780959.15200000000
18	309961.28400000000	2781327.62200000000	309962.70130000000	2781332.06560000000
19	306182.99600000000	2787070.99700000000	306408.11800000000	2786524.42200000000
20	306402.99600000000	2787345.00400000000	306486.97200000000	2787180.89800000000
21	306182.99600000000	2787070.99700000000	306215.99800000000	2787211.00100000000
22	305969.99900000000	2786941.00400000000	306182.99600000000	2787070.99700000000
23	304651.67300000000	2782889.18800000000	304642.63300000000	2782876.18700000000
24	304557.12300000000	2783096.40900000000	304934.50900000000	2783279.59700000000
25	304551.64600000000	2782866.44600000000	304625.00700000000	2782846.03400000000
26	304642.63300000000	2782876.18700000000	304625.00700000000	2782846.03400000000
27	304934.50900000000	2783279.59700000000	304651.67300000000	2782889.18800000000
28	304625.00700000000	2782846.03400000000	304687.06700000000	2782807.20000000000
29	304557.12300000000	2783096.40900000000	304651.67300000000	2782889.18800000000
30	304642.63300000000	2782876.18700000000	304691.50500000000	2782816.88100000000
31	304455.00000000000	2782613.00000000000	304561.99700000000	2782606.00000000000
32	304615.99900000000	2782637.00300000000	304597.00300000000	2782554.00400000000
33	304556.99900000000	2782578.99700000000	304551.83500000000	2782309.45000000000
34	304597.00300000000	2782554.00400000000	304625.99600000000	2782543.00300000000
35	304561.99700000000	2782606.00000000000	304556.99900000000	2782578.99700000000
36	304581.56200000000	2782686.92800000000	304561.99700000000	2782606.00000000000
37	304625.00700000000	2782846.03400000000	304581.56200000000	2782686.92800000000
38	304491.22700000000	2782759.69500000000	304581.56200000000	2782686.92800000000
39	304556.99900000000	2782578.99700000000	304597.00300000000	2782554.00400000000
40	304551.64600000000	2782866.44600000000	304491.22700000000	2782759.69500000000
41	304408.21500000000	2782717.73100000000	304455.00000000000	2782613.00000000000
42	304356.00300000000	2782972.99600000000	304462.16800000000	2782975.10700000000
43	304462.16800000000	2782975.10700000000	304557.12300000000	2783096.40900000000
44	304462.16800000000	2782975.10700000000	304551.64600000000	2782866.44600000000
45	304227.99700000000	2782954.00500000000	304356.00300000000	2782972.99600000000
46	304239.71000000000	2782857.64500000000	304408.21500000000	2782717.73100000000
47	304491.22700000000	2782759.69500000000	304408.21500000000	2782717.73100000000
48	304356.00300000000	2782972.99600000000	304239.71000000000	2782857.64500000000
49	304278.99700000000	2783430.00200000000	304397.35200000000	2783387.08800000000
50	304278.99700000000	2783430.00200000000	304225.00300000000	2783289.99800000000
51	304535.14900000000	2783561.60500000000	304397.35200000000	2783387.08800000000
52	304255.00200000000	2783440.00300000000	304278.99700000000	2783430.00200000000
53	304129.00000000000	2783884.99800000000	304260.15700000000	2783451.27400000000
54	304146.00000000000	2783521.00100000000	304260.15700000000	2783451.27400000000
55	304260.15700000000	2783451.27400000000	304255.00200000000	2783440.00300000000
56	304255.00200000000	2783440.00300000000	304204.50600000000	2783314.63100000000
57	304397.35200000000	2783387.08800000000	304391.00100000000	2783304.00000000000
58	305969.99900000000	2786941.00400000000	305875.00300000000	2785877.99700000000
59	304345.99800000000	2785804.00000000000	304326.00400000000	2785666.99600000000
60	305854.00200000000	2784834.00300000000	305842.99900000000	2784788.99800000000
61	305854.00200000000	2784834.00300000000	305853.74700000000	2784711.13000000000
62	305875.00300000000	2785877.99700000000	305954.54100000000	2785822.23200000000
63	305335.99800000000	2785766.99600000000	305854.00200000000	2784834.00300000000
64	304326.00400000000	2785666.99600000000	304345.99800000000	2785804.00000000000
65	305335.99800000000	2785766.99600000000	305423.69400000000	2786570.77700000000
66	305423.69400000000	2786570.77700000000	305504.58600000000	2786328.46200000000
67	305504.58600000000	2786328.46200000000	305684.21800000000	2786539.56300000000
68	305423.69400000000	2786570.77700000000	305969.99900000000	2786941.00400000000
69	304384.99600000000	2786087.99800000000	305335.99800000000	2785766.99600000000
70	305504.58600000000	2786328.46200000000	305875.00300000000	2785877.99700000000
71	304384.99600000000	2786087.99800000000	304345.99800000000	2785804.00000000000
72	304225.00300000000	2783289.99800000000	304204.50600000000	2783314.63100000000
73	303800.32000000000	2782885.47800000000	304126.46800000000	2782920.73100000000
74	303542.99600000000	2783016.00100000000	303800.32000000000	2782885.47800000000
75	304225.00300000000	2783289.99800000000	304227.99700000000	2782954.00500000000
76	304204.50600000000	2783314.63100000000	304225.00300000000	2783289.99800000000
77	303820.99900000000	2783284.99800000000	303542.99600000000	2783016.00100000000
78	303575.99800000000	2783461.99500000000	303542.99600000000	2783016.00100000000
79	304455.00000000000	2782613.00000000000	303696.00300000000	2781900.99900000000
80	303357.65600000000	2782316.51100000000	303260.55600000000	2782422.20100000000
81	303696.00300000000	2781900.99900000000	303185.00100000000	2781953.00400000000
82	303604.99900000000	2782199.99900000000	303696.00300000000	2781900.99900000000
83	303800.32000000000	2782885.47800000000	303357.65600000000	2782316.51100000000
84	303332.62200000000	2782352.34400000000	303357.65600000000	2782316.51100000000
85	303288.99700000000	2782635.00300000000	303303.00200000000	2782596.99900000000
86	303320.00200000000	2782668.99600000000	303303.00200000000	2782596.99900000000
87	304126.46800000000	2782920.73100000000	304227.99700000000	2782954.00500000000
88	304126.46800000000	2782920.73100000000	304239.71000000000	2782857.64500000000
89	303260.55600000000	2782422.20100000000	303489.00300000000	2782142.00300000000
90	303249.09900000000	2782452.20400000000	303260.55600000000	2782422.20100000000
91	303133.00400000000	2782662.99500000000	303096.00200000000	2782608.00000000000
92	302987.00000000000	2782573.99700000000	303249.09900000000	2782452.20400000000
93	302665.99900000000	2782458.00500000000	302966.00000000000	2782577.99700000000
94	302335.99900000000	2780591.99800000000	302411.99900000000	2780612.00000000000
95	302314.00100000000	2780483.99700000000	302335.99900000000	2780591.99800000000
96	302424.99900000000	2780643.00300000000	302581.99800000000	2780624.00100000000
97	302466.99900000000	2780860.00500000000	302586.99600000000	2780872.99600000000
98	302458.99800000000	2780787.99800000000	302586.99600000000	2780767.99600000000
99	302478.42300000000	2781164.67500000000	302466.99900000000	2780860.00500000000
100	302466.99900000000	2780860.00500000000	302458.99800000000	2780787.99800000000
101	302478.42300000000	2781164.67500000000	302567.00200000000	2781018.00100000000
102	302458.99800000000	2780787.99800000000	302424.99900000000	2780643.00300000000
103	303185.00100000000	2781953.00400000000	302758.99900000000	2782014.00000000000
104	303021.28000000000	2781426.26200000000	302951.20200000000	2781366.00600000000
105	302427.00300000000	2781357.00500000000	302478.42300000000	2781164.67500000000
106	302277.99600000000	2782032.00200000000	302018.00000000000	2781483.99700000000
107	302277.99600000000	2782032.00200000000	302382.99800000000	2781667.99600000000
108	303185.00100000000	2781953.00400000000	303282.00200000000	2781786.99800000000
109	302565.77300000000	2780045.06300000000	302719.14300000000	2780260.65500000000
110	302737.81700000000	2780261.07500000000	302719.14300000000	2780260.65500000000
111	302568.99800000000	2780443.00300000000	302575.00300000000	2780486.99800000000
112	302575.00300000000	2780486.99800000000	302660.00200000000	2780477.99700000000
113	302700.48500000000	2780456.26500000000	302539.93100000000	2780281.76700000000
114	302663.45800000000	2780615.76000000000	302589.26400000000	2780583.43700000000
115	302581.99800000000	2780533.00200000000	302589.26400000000	2780583.43700000000
116	302699.61900000000	2780481.06700000000	302700.48500000000	2780456.26500000000
117	302581.99800000000	2780533.00200000000	302669.00100000000	2780523.00100000000
118	302575.00300000000	2780486.99800000000	302581.99800000000	2780533.00200000000
119	302589.26400000000	2780583.43700000000	302663.45800000000	2780615.76000000000
120	302660.00200000000	2780477.99700000000	302669.00100000000	2780523.00100000000
121	302568.99800000000	2780443.00300000000	302660.00200000000	2780477.99700000000
122	302719.14300000000	2780260.65500000000	302700.48500000000	2780456.26500000000
123	302411.99900000000	2780612.00000000000	302412.25500000000	2780552.17400000000
124	302410.00300000000	2780459.00500000000	302539.93100000000	2780281.76700000000
125	302410.00300000000	2780459.00500000000	302568.99800000000	2780443.00300000000
126	302412.25500000000	2780552.17400000000	302421.26200000000	2780503.93900000000
127	302424.99900000000	2780643.00300000000	302411.99900000000	2780612.00000000000
128	302421.26200000000	2780503.93900000000	302575.00300000000	2780486.99800000000
129	302412.25500000000	2780552.17400000000	302581.99800000000	2780533.00200000000
130	302411.99900000000	2780612.00000000000	302589.26400000000	2780583.43700000000
131	302421.26200000000	2780503.93900000000	302410.00300000000	2780459.00500000000
132	302162.99800000000	2780685.99800000000	302335.99900000000	2780591.99800000000
133	302195.00200000000	2779789.99800000000	302204.99900000000	2779789.99800000000
134	302200.99800000000	2779814.00000000000	302194.00400000000	2779803.99900000000
135	302194.00400000000	2779803.99900000000	302177.00400000000	2779790.99800000000
136	302200.99800000000	2779814.00000000000	302204.99900000000	2779789.99800000000
137	302177.00400000000	2779790.99800000000	302195.00200000000	2779789.99800000000
138	302204.99900000000	2779789.99800000000	302256.42700000000	2779732.24200000000
139	302194.00400000000	2779803.99900000000	302195.00200000000	2779789.99800000000
140	302230.99700000000	2779894.99800000000	302317.00300000000	2779805.99900000000
141	302310.99800000000	2779964.99500000000	302230.99700000000	2779894.99800000000
142	302230.99700000000	2779894.99800000000	302200.99800000000	2779814.00000000000
143	302310.99800000000	2779964.99500000000	302541.00300000000	2779972.99600000000
144	303096.00200000000	2782608.00000000000	302966.00000000000	2782577.99700000000
145	302665.99900000000	2782458.00500000000	302277.99600000000	2782032.00200000000
146	302132.00100000000	2782744.00400000000	302665.99900000000	2782458.00500000000
147	302132.00100000000	2782744.00400000000	302476.59200000000	2783183.60800000000
148	303303.00200000000	2782596.99900000000	303249.09900000000	2782452.20400000000
149	302966.00000000000	2782577.99700000000	302987.00000000000	2782573.99700000000
150	303122.00100000000	2782800.99900000000	303096.00200000000	2782608.00000000000
151	302987.00000000000	2782573.99700000000	302758.99900000000	2782014.00000000000
152	301597.99400000000	2782698.91900000000	301801.00300000000	2782680.99700000000
153	301185.99800000000	2782626.00200000000	301597.99400000000	2782698.91900000000
154	301864.00400000000	2782728.00200000000	301951.99700000000	2782255.00500000000
155	301835.00200000000	2783030.00200000000	301801.00300000000	2782680.99700000000
156	301801.00300000000	2782680.99700000000	301864.00400000000	2782728.00200000000
157	301864.00400000000	2782728.00200000000	302132.00100000000	2782744.00400000000
158	301924.89300000000	2779252.57400000000	301986.20300000000	2779234.32200000000
159	301853.00000000000	2779273.99600000000	301924.89300000000	2779252.57400000000
160	302000.00200000000	2781459.99500000000	301886.00200000000	2781192.99800000000
161	302377.00100000000	2780055.00400000000	302396.39300000000	2780046.26300000000
162	302539.93100000000	2780281.76700000000	302396.39300000000	2780046.26300000000
163	302139.00400000000	2780340.00300000000	302377.00100000000	2780055.00400000000
164	302267.00100000000	2780031.00200000000	302377.00100000000	2780055.00400000000
165	302396.39300000000	2780046.26300000000	302310.99800000000	2779964.99500000000
166	301887.00000000000	2780555.00400000000	302095.99700000000	2779716.00000000000
167	301819.66000000000	2779646.19300000000	301938.99800000000	2779558.00500000000
168	301993.00000000000	2779601.99900000000	302034.00200000000	2779647.00400000000
169	301871.92200000000	2779696.44800000000	301819.66000000000	2779646.19300000000
170	302095.99700000000	2779716.00000000000	302177.00400000000	2779790.99800000000
171	302034.00200000000	2779647.00400000000	302095.99700000000	2779716.00000000000
172	301871.92200000000	2779696.44800000000	301993.00000000000	2779601.99900000000
173	301938.99800000000	2779558.00500000000	301993.00000000000	2779601.99900000000
174	301951.99700000000	2782255.00500000000	302277.99600000000	2782032.00200000000
175	302277.99600000000	2782032.00200000000	301011.99900000000	2781432.00200000000
176	301532.99700000000	2781954.00400000000	301951.99700000000	2782255.00500000000
177	302000.00200000000	2781459.99500000000	301980.99800000000	2781480.99700000000
178	301980.99800000000	2781480.99700000000	301717.00100000000	2781539.00300000000
179	302018.00000000000	2781483.99700000000	302000.00200000000	2781459.99500000000
180	301486.52600000000	2781972.79600000000	301532.99700000000	2781954.00400000000
181	301409.99800000000	2781512.00000000000	301465.99600000000	2781462.99500000000
182	301438.00100000000	2782178.99700000000	301486.52600000000	2781972.79600000000
183	301438.00100000000	2782178.99700000000	301467.00200000000	2782184.99800000000
184	302382.99800000000	2781667.99600000000	302427.00300000000	2781357.00500000000
185	302382.99800000000	2781667.99600000000	302630.00300000000	2781430.00200000000
186	302572.00100000000	2781515.00100000000	302427.00300000000	2781357.00500000000
187	302758.99900000000	2782014.00000000000	303036.72100000000	2781442.00300000000
188	301444.97100000000	2778269.39600000000	301344.30000000000	2778144.90300000000
189	301282.35500000000	2778160.84500000000	301344.30000000000	2778144.90300000000
190	301416.64600000000	2778315.60000000000	301444.97100000000	2778269.39600000000
191	301282.35500000000	2778160.84500000000	301416.64600000000	2778315.60000000000
192	301075.99800000000	2778337.00200000000	301145.84500000000	2778179.27700000000
193	303597.99600000000	2785853.00500000000	303438.00300000000	2785347.00400000000
194	303591.00200000000	2784935.00300000000	303646.00200000000	2784789.99800000000
195	303401.99900000000	2785852.00500000000	303334.00000000000	2785588.99800000000
196	303438.00300000000	2785347.00400000000	303456.00100000000	2784965.99600000000
197	302915.00000000000	2785747.00400000000	303080.00000000000	2785786.99800000000
198	303080.00000000000	2785786.99800000000	303334.00000000000	2785588.99800000000
